;C1;C2;C3;D;E2;F2;G1;M1;N1
2655;1;1;1;1;1;1;1;2;2
2656;1;1;1;1;1;1;2;1;1
2657;1;1;1;2;3;4;NA;1;1
2658;1;1;1;1;1;1;1;1;2
2659;1;1;1;1;1;1;1;1;2
2660;1;1;1;1;1;1;1;1;0
2661;1;1;1;1;1;1;2;1;1
2662;1;1;1;0;1;1;1;1;1
2663;1;1;1;1;1;0;1;1;1
2664;1;1;2;2;1;1;1;3;2
2665;1;1;1;1;1;1;2;1;1
2666;1;1;1;1;1;0;NA;3;3
2667;1;1;1;1;1;1;1;2;2
2668;1;1;1;2;2;2;3;1;1
2669;1;1;1;1;1;1;2;1;1
2670;1;1;1;1;1;0;0;1;1
2671;1;1;1;1;1;2;2;1;1
2672;1;1;1;1;2;1;1;2;2
2673;1;1;1;1;1;2;1;1;1
2674;1;1;1;1;1;1;1;1;2
2675;1;1;1;1;1;0;1;1;NA
2676;1;1;1;1;1;2;1;1;1
2677;1;1;1;1;1;0;1;1;1
2678;1;1;1;1;1;NA;0;0;1
2679;1;1;1;1;1;NA;1;1;0
2680;1;1;1;1;1;2;1;1;1
2681;1;1;1;1;1;0;1;1;1
2682;1;1;1;1;1;NA;2;1;1
2683;1;1;1;1;1;NA;2;1;1
2684;1;1;1;1;1;NA;1;2;1
2685;1;1;1;2;1;1;1;1;1
2686;1;1;1;1;2;1;1;1;3
2687;1;1;1;1;1;1;2;1;1
2688;1;1;1;1;1;1;1;2;1
2689;1;1;1;1;1;1;2;1;1
2690;1;1;1;1;1;1;2;1;1
2691;1;1;1;1;1;2;1;1;1
2692;1;1;1;1;1;1;1;1;0
2693;1;1;1;1;1;0;1;1;1
2694;1;1;1;1;1;1;2;1;3
2695;1;1;1;1;1;2;2;1;1
2696;1;1;1;1;1;2;1;1;1
2697;1;1;1;1;1;NA;1;1;0
2698;1;1;1;1;1;0;0;1;1
2699;1;1;1;1;1;1;2;1;1
2700;1;1;1;1;1;1;0;0;0
2701;1;1;1;1;1;1;1;0;1
2702;1;1;1;1;1;0;1;1;1
2703;1;1;2;1;1;1;1;1;2
2704;1;1;1;1;1;2;1;1;1
2705;1;1;1;1;1;0;0;1;1
2706;1;1;1;1;1;0;1;1;1
2707;1;1;1;1;2;1;1;1;1
2708;1;1;1;1;1;1;2;1;1
2709;1;1;1;1;1;0;NA;1;1
2710;1;1;1;1;1;NA;NA;1;0
2711;1;1;1;1;1;0;1;1;1
2712;1;2;2;2;2;2;1;2;2
2713;1;1;1;1;1;1;2;1;1
2714;1;1;1;1;1;2;1;1;1
2715;1;2;1;2;2;2;3;1;1
2716;1;1;1;1;1;0;0;1;1
2717;1;1;1;1;1;1;1;1;0
2718;1;1;1;1;1;1;1;1;0
2719;1;1;1;1;0;1;1;1;NA
2720;1;1;1;1;1;1;2;1;1
2721;1;1;1;1;1;1;2;1;1
2722;1;1;1;1;1;0;NA;1;1
2723;1;1;1;1;1;1;1;1;0
2724;1;1;1;0;0;0;1;1;NA
2725;1;1;1;1;1;1;2;1;1
2726;1;1;1;1;1;1;2;1;1
2727;1;1;1;1;1;1;1;1;2
2728;1;1;1;1;1;1;2;1;1
2729;1;1;1;1;1;2;2;1;1
2730;1;1;1;1;1;0;0;1;1
2731;1;1;1;1;2;1;1;1;1
2732;1;1;1;1;1;1;2;1;1
2733;1;1;1;1;1;2;3;3;3
2734;1;1;1;1;1;1;2;1;1
2735;1;1;1;1;1;1;1;1;0
2736;1;1;1;1;1;1;0;1;0
2737;1;1;1;2;2;2;2;1;1
2738;1;1;1;1;1;1;2;1;1
2739;1;1;1;1;1;1;NA;2;1
2740;1;1;1;1;1;2;NA;1;1
2741;1;1;1;1;1;1;2;3;3
2742;1;1;1;1;1;0;1;1;1
2743;1;1;1;1;1;NA;2;3;3
2744;1;1;1;1;1;NA;0;1;1
2745;1;1;1;1;1;2;3;1;1
2746;1;1;1;1;1;1;1;1;2
2747;1;1;1;1;1;0;1;1;1
2748;1;1;1;1;1;NA;2;3;3
2749;1;1;1;0;0;NA;1;1;1
2750;1;1;1;1;1;NA;1;0;0
2751;1;1;1;1;1;NA;2;2;2
2752;1;1;1;1;1;NA;0;1;1
2753;1;1;1;1;1;NA;2;2;2
2754;1;1;1;1;1;NA;1;1;2
2755;1;1;1;1;1;NA;1;2;2
2756;1;1;1;1;1;0;1;1;1
2757;1;1;1;1;1;NA;2;1;1
2758;1;1;1;1;1;NA;2;1;2
2759;1;1;1;1;2;NA;2;1;1
2760;1;1;1;1;0;NA;1;1;1
2761;1;1;1;1;1;NA;2;1;1
2762;1;1;1;1;1;NA;2;1;0
2763;1;1;1;1;1;NA;2;1;1
2764;1;1;1;1;1;NA;2;3;4
2765;1;1;1;1;1;NA;1;2;1
2766;1;1;1;1;1;NA;1;0;0
2767;1;1;1;1;0;NA;1;1;1
2768;1;1;1;1;1;NA;1;1;2
2769;1;1;1;1;1;NA;1;2;2
2770;1;1;1;1;1;NA;0;NA;NA
2771;2;2;1;2;2;NA;2;2;2
2772;1;1;1;1;1;NA;1;2;1
2773;1;1;1;1;1;NA;1;2;1
2774;1;1;1;1;1;NA;2;1;1
2775;1;1;1;1;2;NA;2;1;1
2776;1;1;1;1;1;NA;1;2;1
2777;1;1;1;1;1;NA;1;0;1
2778;1;1;1;1;1;NA;0;1;1
2779;1;1;1;1;1;NA;NA;2;1
2780;1;1;1;1;1;NA;NA;1;2
2781;1;1;1;1;0;NA;NA;0;0
2782;1;1;1;1;2;NA;NA;1;1
2783;1;1;1;1;1;NA;NA;0;0
2784;1;1;1;1;1;NA;NA;2;1
2785;1;1;1;1;1;NA;NA;0;0
2786;1;1;1;1;2;NA;NA;NA;NA
2787;1;1;1;2;2;NA;NA;1;1
2788;1;1;1;1;1;NA;2;2;2
2789;1;1;1;1;1;NA;0;1;1
2790;1;1;1;1;1;NA;2;1;1
2791;1;1;1;1;1;2;3;1;1
2792;1;1;1;1;1;0;1;1;1
2793;1;1;1;1;1;1;0;1;1
2794;1;1;1;1;1;1;2;1;1
2795;1;1;1;1;1;0;1;1;1
2796;1;1;1;2;2;NA;1;2;2
2797;1;1;1;1;1;1;1;1;2
2798;1;1;1;2;1;1;1;1;1
2799;1;1;1;1;1;1;2;2;2
2800;1;1;1;1;1;0;1;1;1
2801;1;1;1;2;2;NA;1;1;1
2802;1;1;1;1;1;NA;2;2;2
2803;1;1;1;0;1;NA;1;1;1
2804;1;1;1;0;0;NA;0;0;0
2805;1;1;1;1;1;NA;2;1;1
2806;1;2;1;3;3;NA;1;2;1
2807;1;1;1;1;1;NA;2;1;1
2808;1;1;1;1;1;NA;2;1;1
2809;1;1;1;1;1;NA;NA;2;1
2810;1;0;1;0;1;NA;1;1;1
2811;1;1;1;1;1;NA;2;1;1
2812;1;1;1;1;1;NA;2;1;1
2813;1;1;1;1;1;NA;2;1;0
2814;1;1;1;1;1;1;2;1;1
2815;1;1;1;1;1;0;1;1;1
2816;1;1;1;1;1;0;1;1;1
2817;1;1;1;1;1;NA;2;1;1
2818;1;1;1;1;2;NA;2;2;1
2819;1;1;1;1;2;NA;1;1;1
2820;1;1;1;1;1;1;0;1;1
2821;1;1;1;1;1;2;2;1;1
2822;1;1;1;1;1;2;1;1;1
2823;1;1;1;1;1;NA;0;1;1
2824;1;1;1;1;1;2;1;1;1
2825;1;1;1;1;1;2;1;1;3
2826;1;1;1;1;1;1;2;1;3
2827;1;0;1;0;0;1;NA;1;NA
2828;1;1;1;1;1;0;1;1;1
2829;1;1;1;1;1;NA;2;1;1
2830;1;1;1;1;1;NA;2;1;1
2831;1;1;1;1;1;1;2;1;1
2832;1;1;1;1;1;2;NA;1;1
2833;1;1;1;1;2;1;NA;1;1
2834;1;1;1;1;1;2;1;1;1
2835;1;1;1;1;1;0;0;1;1
2836;1;1;1;2;2;NA;NA;1;1
2837;1;1;1;1;1;NA;NA;2;2
2838;1;1;1;1;1;2;3;1;1
2839;1;1;1;1;1;NA;NA;2;2
2840;1;1;1;1;0;NA;NA;1;1
2841;1;2;1;2;2;NA;NA;0;0
2842;1;1;1;1;1;NA;NA;2;2
2843;1;1;1;1;2;NA;NA;1;1
2844;1;1;1;0;NA;NA;NA;1;1
2845;1;1;1;1;1;1;2;1;1
2846;1;1;1;1;1;1;2;1;1
2847;1;1;1;1;1;1;0;0;0
2848;1;1;1;1;1;1;1;1;2
2849;1;1;1;1;1;1;2;1;1
2850;1;1;1;1;1;1;0;1;3
2851;1;1;1;1;2;2;1;1;1
2852;1;1;1;1;1;1;0;1;1
2853;1;1;1;1;1;0;1;1;1
2854;1;1;1;1;1;NA;0;1;1
2855;1;1;1;1;1;2;1;1;1
2856;1;1;1;1;1;NA;2;3;3
2857;1;1;1;1;1;2;1;1;1
2858;1;1;1;1;1;NA;1;1;0
2859;1;1;1;1;1;2;1;1;1
2860;1;1;1;1;1;NA;2;1;1
2861;1;1;1;1;1;1;2;3;3
2862;1;1;1;1;1;1;2;3;3
2863;1;1;1;1;1;0;NA;NA;NA
2864;1;1;1;1;1;0;1;1;1
2865;1;1;1;1;1;NA;1;2;1
2866;1;1;1;1;1;NA;1;2;2
2867;1;1;1;1;1;1;1;2;2
2868;1;1;1;1;1;0;1;1;3
2869;1;1;1;1;1;2;1;1;1
2870;1;1;1;1;1;1;1;0;1
2871;1;1;1;1;2;3;4;4;4
2872;1;1;1;1;1;1;2;2;1
2873;1;1;1;1;1;0;1;1;1
2874;1;1;1;1;1;NA;2;2;2
2875;1;1;1;1;1;1;2;1;1
2876;1;1;1;1;1;1;2;1;1
2877;1;1;1;1;1;0;1;1;1
2878;1;1;1;1;1;1;2;1;1
2879;1;1;1;1;1;0;1;1;1
2880;1;1;1;1;1;NA;2;2;1
2881;1;1;1;1;1;1;2;1;1
2882;1;1;1;1;1;1;1;1;2
2883;1;1;1;1;1;1;2;3;3
2884;1;1;1;1;1;0;NA;NA;NA
2885;1;1;1;1;0;1;1;0;0
2886;1;1;1;1;1;1;2;1;1
2887;1;1;1;1;1;0;0;1;1
2888;1;2;1;2;2;1;3;1;1
2889;1;1;1;1;1;1;1;2;3
2890;1;1;1;1;1;2;3;3;3
2891;1;1;1;1;1;0;3;4;5
2892;1;1;1;1;1;2;1;1;1
2893;1;1;1;1;1;2;3;3;3
2894;1;1;1;1;1;2;1;1;1
2895;1;1;1;1;1;0;1;1;1
2896;1;1;1;1;1;0;1;1;1
2897;1;1;1;1;1;NA;0;0;0
2898;1;1;1;1;1;0;1;1;1
2899;1;1;1;1;1;2;3;1;3
2900;1;1;1;1;1;1;1;1;2
2901;1;1;1;1;1;1;2;1;NA
2902;1;1;1;2;2;2;2;3;3
2903;1;1;1;1;1;1;1;2;3
2904;1;1;1;1;1;1;1;0;3
2905;1;1;1;1;1;0;1;NA;NA
2906;1;1;1;1;1;2;1;1;1
2907;1;1;1;1;1;1;2;3;3
2908;1;1;1;1;1;1;0;1;0
2909;1;1;1;1;1;1;2;1;1
2910;1;1;1;1;1;1;NA;2;2
2911;1;1;1;1;1;1;2;1;1
2912;1;1;1;1;1;0;NA;1;1
2913;1;1;1;2;2;2;2;2;2
2914;1;1;1;1;1;1;0;1;1
2915;1;1;1;2;1;1;NA;1;2
2916;1;1;1;0;1;0;NA;0;0
2917;1;1;1;1;1;0;NA;1;1
2918;1;1;1;1;1;0;1;1;1
2919;1;1;1;1;1;NA;2;1;3
2920;1;1;1;1;1;NA;0;1;1
2921;1;1;1;1;1;NA;0;1;1
2922;1;1;1;1;1;1;1;1;0
2923;1;1;1;1;1;2;1;1;1
2924;1;1;1;1;1;NA;2;2;2
2925;1;1;1;1;1;1;2;1;1
2926;1;1;1;1;1;0;1;1;1
2927;1;1;1;1;1;NA;0;3;3
2928;1;1;1;1;1;1;0;0;0
2929;1;1;1;1;1;1;1;1;0
2930;1;1;1;1;1;1;2;1;3
2931;1;1;1;1;1;2;1;1;1
2932;1;1;1;1;1;0;1;1;1
2933;1;2;2;2;1;NA;2;1;2
2934;1;1;1;1;1;NA;2;1;1
2935;1;1;1;1;1;NA;NA;2;1
2936;1;1;1;1;1;NA;1;1;2
2937;1;1;1;1;1;NA;0;1;0
2938;1;1;1;1;1;NA;0;1;1
2939;1;1;1;1;1;NA;NA;1;0
2940;1;1;1;1;1;NA;2;3;4
2941;1;1;1;1;0;NA;NA;NA;NA
2942;1;2;2;2;2;NA;3;1;2
2943;1;1;1;1;1;NA;1;1;2
2944;1;1;1;1;1;2;1;1;1
2945;1;1;1;1;1;0;1;1;1
2946;1;1;1;1;1;NA;2;2;2
2947;1;1;1;1;2;NA;NA;NA;NA
2948;1;1;1;1;1;1;1;1;2
2949;1;1;1;1;1;0;1;1;1
2950;1;1;1;1;1;NA;1;1;2
2951;1;1;1;1;1;0;1;1;1
2952;1;1;1;1;1;NA;1;1;0
2953;1;1;1;1;2;NA;3;1;1
2954;1;1;1;1;1;NA;2;1;1
2955;1;2;1;1;1;NA;1;3;1
2956;1;1;1;1;1;NA;1;1;2
2957;1;1;1;1;1;NA;2;1;1
2958;1;1;1;1;1;NA;2;1;2
2959;1;1;1;1;1;NA;2;2;1
2960;1;1;1;1;2;NA;1;1;1
2961;1;1;1;1;1;NA;2;3;1
2962;1;1;1;1;1;NA;1;2;1
2963;1;1;1;1;2;3;4;5;4
2964;1;1;1;1;1;2;1;3;3
2965;1;1;1;1;2;NA;1;NA;NA
2966;1;1;1;1;0;NA;1;NA;NA
2967;1;1;1;1;0;NA;3;NA;NA
2968;1;1;1;1;1;1;1;2;1
2969;1;1;1;1;1;0;1;1;1
2970;1;1;1;1;2;1;1;1;1
2971;1;1;1;1;2;1;2;2;2
2972;1;1;1;1;1;1;0;1;1
2973;1;1;2;1;1;1;1;1;1
2974;1;1;1;1;2;1;1;1;1
2975;1;1;1;1;1;1;2;1;3
2976;1;0;1;1;1;0;1;1;1
2977;1;1;1;1;1;2;1;1;1
2978;1;1;1;1;0;1;1;1;1
2979;1;1;1;1;1;0;3;3;3
2980;1;1;1;1;1;1;0;0;1
2981;1;1;1;1;1;0;3;1;1
2982;1;1;1;1;2;NA;NA;1;0
2983;1;1;1;1;1;NA;NA;2;2
2984;1;1;1;1;1;0;1;1;1
2985;1;1;1;1;2;NA;1;1;1
2986;1;1;1;1;1;2;1;1;1
2987;1;1;1;1;1;NA;1;1;2
2988;1;1;1;1;1;NA;1;1;2
2989;1;1;1;1;1;1;2;3;1
2990;1;1;1;1;1;2;1;1;1
2991;1;1;1;1;1;0;0;1;1
2992;1;1;1;1;1;NA;NA;1;2
2993;1;1;1;1;1;0;1;1;1
2994;1;1;1;1;1;NA;2;1;1
2995;1;1;1;1;1;NA;NA;1;0
2996;1;1;1;1;1;1;2;2;2
2997;1;1;1;1;1;0;3;1;1
2998;1;1;1;1;1;1;0;1;1
2999;1;1;1;1;1;2;NA;1;1
3000;1;1;1;1;1;1;2;1;1
3001;1;1;1;1;1;1;NA;1;2
3002;1;1;1;1;1;2;1;1;1
3003;1;1;1;1;1;1;2;1;3
3004;1;1;1;1;0;0;NA;1;NA
3005;1;1;1;1;1;0;1;1;1
3006;1;1;1;1;1;NA;0;1;1
3007;1;1;1;1;1;2;1;1;1
3008;1;1;1;1;1;1;2;1;1
3009;1;1;1;1;1;2;1;1;1
3010;1;1;1;1;2;NA;1;1;3
3011;1;2;1;1;2;NA;1;1;1
3012;1;1;1;1;1;2;0;4;4
3013;1;1;1;1;1;1;1;2;2
3014;1;1;1;1;1;2;1;1;1
3015;1;1;1;1;1;NA;1;2;3
3016;1;1;1;1;1;NA;2;1;1
3017;1;1;1;1;1;0;1;1;1
3018;1;1;1;1;1;NA;1;2;2
3019;1;1;1;1;1;NA;1;1;2
3020;1;1;1;1;1;NA;2;1;1
3021;1;1;1;1;1;0;1;1;1
3022;1;1;1;1;1;2;1;1;1
3023;1;1;1;1;1;1;2;1;1
3024;1;1;1;1;2;1;NA;1;1
3025;1;1;1;1;1;0;1;1;1
3026;1;1;1;1;1;1;2;1;1
3027;1;1;1;1;1;1;2;3;3
3028;1;1;1;1;1;2;NA;NA;NA
3029;1;1;1;1;1;0;NA;NA;NA
3030;1;1;1;1;1;0;1;1;1
3031;1;1;1;1;1;NA;1;1;2
3032;1;1;1;1;1;NA;2;1;1
3033;1;1;1;1;1;NA;0;1;1
3034;1;1;1;1;1;1;1;2;3
3035;1;2;1;2;2;2;2;NA;NA
3036;1;1;1;1;1;1;0;1;1
3037;1;1;1;1;1;0;1;1;1
3038;1;1;1;1;1;NA;2;2;2
3039;1;1;1;1;1;NA;1;1;2
3040;1;1;1;1;1;NA;1;2;1
3041;1;1;1;1;2;NA;1;1;1
3042;1;1;1;1;1;NA;1;2;2
3043;1;1;1;1;1;NA;1;2;2
3044;1;1;1;1;1;NA;2;1;1
3045;1;1;1;1;1;NA;0;1;1
3046;1;1;1;1;1;NA;2;1;1
3047;1;1;1;1;1;NA;2;1;1
3048;1;1;1;1;0;NA;NA;1;1
3049;1;1;1;1;1;NA;1;2;2
3050;1;1;1;1;1;NA;1;0;0
3051;1;1;1;1;1;NA;0;1;3
3052;1;1;1;1;1;NA;2;1;1
3053;1;1;1;1;1;NA;NA;2;2
3054;1;2;1;2;2;NA;NA;1;1
3055;1;1;1;1;2;NA;NA;3;3
3056;1;1;1;2;2;NA;NA;1;1
3057;1;1;2;2;1;1;2;2;2
3058;1;1;1;1;1;1;2;1;1
3059;1;1;1;1;1;2;2;2;2
3060;1;1;1;1;1;0;1;1;1
3061;1;1;1;1;1;NA;2;1;1
3062;1;1;1;1;1;1;1;1;0
3063;1;1;1;1;1;1;0;1;1
3064;1;1;1;1;1;2;3;1;1
3065;1;1;1;1;1;1;2;2;2
3066;1;1;1;1;1;1;2;1;1
3067;1;2;1;2;2;2;2;1;1
3068;1;1;1;1;1;0;0;0;0
3069;1;1;1;1;1;1;1;1;2
3070;1;1;1;1;1;1;1;1;0
3071;1;1;1;1;1;1;2;3;0
3072;1;1;1;1;1;1;0;0;0
3073;1;1;1;1;1;1;1;2;2
3074;1;1;1;1;1;1;1;1;2
3075;1;1;1;1;1;0;1;1;1
3076;1;1;1;1;1;NA;1;1;2
3077;1;1;1;2;1;NA;3;1;1
3078;1;1;1;1;1;NA;1;1;0
3079;1;1;1;1;1;0;1;1;1
3080;1;2;1;1;1;NA;1;1;1
3081;1;0;1;1;1;1;0;0;0
3082;1;1;1;1;1;0;1;1;1
3083;1;1;1;1;1;0;1;1;1
3084;1;1;1;1;1;NA;1;1;0
3085;1;1;1;1;1;NA;2;1;1
3086;1;1;1;2;2;NA;3;3;2
3087;1;1;1;1;1;NA;2;3;4
3088;1;1;1;1;1;1;2;1;1
3089;1;1;1;1;1;1;2;1;1
3090;1;1;1;1;1;1;0;0;0
3091;1;1;1;1;1;0;1;1;1
3092;1;1;1;1;1;0;1;1;1
3093;1;1;1;1;1;NA;1;1;0
3094;1;2;2;3;1;NA;1;1;1
3095;1;1;1;1;1;NA;1;2;2
3096;1;1;1;1;1;1;0;1;1
3097;1;1;1;1;1;2;NA;3;0
3098;1;1;1;1;1;1;1;1;2
3099;1;1;1;1;1;1;0;1;NA
3100;1;1;1;1;1;1;2;3;4
3101;1;1;1;1;1;0;1;1;1
3102;1;1;1;1;1;NA;2;1;1
3103;1;1;1;1;1;NA;1;2;2
3104;1;1;1;1;1;1;2;1;1
3105;1;1;1;0;1;1;1;1;1
3106;1;1;1;1;1;2;1;1;1
3107;1;1;1;1;1;0;1;1;1
3108;1;1;1;1;1;NA;2;1;1
3109;1;1;1;1;1;1;2;1;1
3110;1;2;1;2;2;0;0;0;0
3111;1;1;1;1;1;1;2;3;1
3112;1;1;1;1;1;0;1;1;0
3113;1;1;1;1;1;0;1;1;1
3114;1;1;1;1;1;0;0;1;1
3115;1;1;1;1;1;0;1;1;1
3116;1;1;1;2;1;NA;1;1;1
3117;1;1;1;1;1;NA;1;2;1
3118;1;1;1;1;1;NA;2;1;1
3119;1;1;1;1;1;NA;1;1;2
3120;1;1;1;1;1;NA;2;3;3
3121;1;1;1;1;1;NA;1;2;2
3122;1;1;1;1;1;NA;2;1;1
3123;1;1;1;1;1;NA;NA;2;3
3124;1;1;1;1;1;NA;2;1;1
3125;1;1;1;1;1;NA;1;2;3
3126;1;1;1;1;1;NA;0;1;1
3127;1;1;1;1;1;2;1;1;1
3128;1;1;1;1;1;NA;1;1;2
3129;1;1;1;1;1;0;1;1;1
3130;1;1;1;1;1;1;2;1;1
3131;1;1;1;1;1;2;1;1;1
3132;1;1;1;1;1;0;1;1;1
3133;1;1;1;1;1;NA;2;1;3
3134;1;1;1;1;1;NA;NA;1;2
3135;1;1;1;1;1;NA;1;2;2
3136;1;1;1;1;1;NA;1;2;2
3137;1;1;1;1;1;NA;2;1;1
3138;1;1;1;1;2;NA;2;1;2
3139;1;1;1;1;1;NA;1;0;0
3140;1;1;1;0;1;1;1;1;1
3141;1;1;1;NA;1;1;1;2;2
3142;1;1;1;NA;1;0;1;1;1
3143;1;1;1;1;1;1;2;1;1
3144;1;1;1;1;1;1;1;1;0
3145;1;1;1;1;1;1;1;0;1
3146;1;1;1;1;1;1;2;1;3
3147;1;1;1;1;1;1;1;1;0
3148;1;1;1;1;1;1;1;0;NA
3149;1;1;1;1;1;0;1;1;1
3150;1;1;1;1;2;3;1;1;3
3151;1;1;1;1;1;NA;2;1;1
3152;1;1;1;1;2;NA;NA;1;1
3153;1;1;1;1;1;0;1;1;1
3154;1;1;1;1;2;2;1;1;1
3155;1;1;1;1;1;2;1;1;1
3156;1;1;1;1;1;0;3;3;4
3157;1;1;1;1;1;1;1;1;2
3158;1;1;1;1;1;1;2;1;1
3159;1;1;1;1;1;1;2;3;3
3160;1;1;1;1;1;0;NA;NA;NA
3161;1;1;1;1;2;1;NA;NA;NA
3162;1;1;1;1;NA;0;NA;NA;NA
3163;1;1;1;2;2;2;2;1;2
3164;1;1;1;1;2;1;1;1;2
3165;1;1;1;1;1;2;1;1;1
3166;1;1;1;1;1;0;3;4;0
3167;1;1;1;0;0;NA;NA;NA;NA
3168;1;1;1;1;1;0;1;1;1
3169;1;1;1;1;1;NA;1;0;0
3170;1;1;1;1;1;NA;2;1;3
3171;1;1;1;1;1;NA;0;1;1
3172;1;1;1;0;0;NA;1;0;0
3173;1;1;1;1;1;NA;1;2;2
3174;1;1;1;1;1;NA;2;1;1
3175;1;1;1;1;1;NA;1;2;2
3176;1;1;1;1;1;NA;1;1;2
3177;1;1;1;1;1;1;2;2;1
3178;1;1;1;1;1;1;2;2;2
3179;1;1;1;1;1;1;0;1;1
3180;1;1;1;1;1;1;1;2;1
3181;1;1;1;1;1;2;3;4;5
3182;1;1;1;2;1;2;2;2;2
3183;1;1;1;1;1;1;2;1;1
3184;1;1;1;1;1;2;1;1;1
3185;1;1;1;1;1;1;1;1;2
3186;1;1;1;1;1;2;0;1;1
3187;1;1;1;1;1;0;1;1;1
3188;1;1;1;1;1;1;1;0;1
3189;1;1;1;1;1;0;1;1;1
3190;1;1;1;1;1;NA;1;2;2
3191;1;1;1;1;1;1;2;2;2
3192;1;1;1;1;1;1;1;2;2
3193;1;1;1;1;1;0;1;1;1
3194;1;1;1;1;1;NA;0;1;1
3195;1;1;1;1;2;NA;0;1;1
3196;1;1;1;1;0;NA;1;1;0
3197;1;1;1;1;1;NA;2;3;3
3198;1;1;1;1;1;1;1;1;0
3199;1;1;1;1;1;2;1;1;1
3200;1;1;1;1;1;1;2;1;1
3201;1;1;1;1;1;2;1;3;1
3202;1;1;1;1;1;0;1;1;1
3203;1;1;1;1;1;NA;1;2;2
3204;1;1;1;1;1;0;1;1;1
3205;1;1;1;1;1;NA;2;1;1
3206;1;1;1;1;1;NA;1;1;0
3207;1;1;1;1;1;2;1;1;1
3208;1;1;1;1;1;2;1;1;1
3209;1;1;1;1;1;2;1;1;1
3210;1;1;1;1;1;NA;2;1;1
3211;1;1;1;1;1;NA;1;1;2
3212;1;1;1;1;1;NA;2;1;1
3213;1;1;1;1;1;1;2;1;1
3214;1;1;1;1;2;1;1;1;1
3215;1;1;1;1;1;2;1;1;1
3216;1;1;1;1;1;2;1;1;1
3217;1;1;1;1;1;0;3;1;1
3218;1;1;1;1;1;NA;NA;0;0
3219;1;1;1;1;1;NA;NA;2;2
3220;1;1;1;1;1;0;1;1;1
3221;1;1;1;1;1;NA;0;1;1
3222;1;1;1;1;1;0;1;1;1
3223;1;1;1;1;1;NA;2;3;3
3224;1;1;1;1;0;NA;NA;NA;NA
3225;1;1;1;2;2;NA;1;1;1
3226;1;2;2;2;3;NA;2;2;4
3227;1;1;1;2;1;NA;3;1;2
3228;1;1;1;1;1;NA;2;1;3
3229;1;1;1;2;2;NA;1;2;1
3230;1;1;1;2;2;NA;2;1;2
3231;1;1;1;1;1;2;1;1;1
3232;1;1;1;1;1;NA;2;1;1
3233;1;1;1;1;1;1;2;1;1
3234;1;1;1;1;1;2;1;1;1
3235;1;1;1;1;1;0;1;1;1
3236;1;1;1;1;1;NA;2;1;1
3237;1;0;0;1;1;NA;0;1;0
3238;1;1;1;1;1;NA;2;1;1
3239;1;1;1;1;1;NA;0;3;3
3240;1;1;1;1;1;NA;2;1;1
3241;1;1;1;0;0;NA;NA;0;0
3242;1;1;1;2;2;NA;NA;1;1
3243;1;1;1;1;2;NA;1;1;1
3244;1;1;1;1;1;NA;2;1;1
3245;1;1;1;1;0;NA;0;1;0
3246;1;1;1;1;2;NA;1;1;1
3247;1;1;1;1;1;2;0;1;1
3248;1;1;1;1;1;0;1;1;0
3249;1;1;1;1;1;1;2;1;1
3250;1;1;1;1;0;0;1;1;1
3251;1;1;1;1;1;1;1;2;1
3252;1;1;1;2;1;3;2;2;2
3253;1;1;1;1;1;0;1;1;1
3254;1;1;1;1;1;NA;0;0;0
3255;1;1;1;1;1;NA;2;1;1
3256;1;1;1;1;1;NA;2;3;3
3257;1;1;1;1;1;2;1;1;1
3258;1;1;1;1;1;NA;0;0;0
3259;1;1;1;1;1;NA;1;1;0
3260;1;1;1;1;1;NA;0;1;1
3261;1;1;1;2;2;NA;1;1;1
3262;1;1;1;1;1;0;1;1;1
3263;1;1;1;1;1;NA;1;2;2
3264;1;1;1;1;1;NA;1;1;0
3265;1;1;1;1;1;NA;0;1;1
3266;1;1;1;2;2;2;1;1;1
3267;1;1;1;1;1;1;0;1;1
3268;1;1;1;1;1;1;2;1;1
3269;1;1;1;1;2;1;1;1;1
3270;1;1;1;1;1;1;2;1;1
3271;1;1;1;2;1;1;1;1;1
3272;1;1;1;1;1;0;1;1;1
3273;1;1;1;1;1;NA;0;1;1
3274;1;1;1;1;0;1;1;1;1
3275;1;1;1;1;1;1;1;1;2
3276;1;1;1;1;1;1;1;2;2
3277;1;1;1;0;1;0;1;1;1
3278;1;2;1;1;2;2;1;1;1
3279;1;1;1;1;1;1;1;1;2
3280;1;1;1;1;1;0;1;1;1
3281;1;1;1;1;1;NA;0;1;1
3282;1;1;1;1;1;NA;0;1;1
3283;1;1;1;1;0;NA;NA;1;3
3284;1;1;1;1;1;NA;NA;1;0
3285;1;1;1;1;1;NA;1;1;2
3286;1;1;1;1;1;NA;1;1;2
3287;1;1;1;1;1;NA;1;2;NA
3288;1;1;1;1;1;NA;0;0;NA
3289;1;1;1;1;1;NA;1;2;NA
3290;1;1;1;1;1;0;1;0;1
3291;1;1;1;1;1;2;1;2;1
3292;1;1;1;1;1;1;2;1;1
3293;1;1;1;1;1;1;1;1;0
3294;1;1;1;1;1;1;1;1;0
3295;1;1;1;1;2;1;1;1;1
3296;1;1;1;1;NA;1;2;3;4
3297;1;1;1;2;2;1;2;3;3
3298;1;1;1;1;1;0;0;0;0
3299;1;1;1;1;1;0;1;1;1
3300;1;1;1;1;1;NA;2;2;2
3301;1;1;1;1;1;1;1;1;0
