
Indicatif présent
Premier groupe

comander
esbanoier	2
eschaper
eschaper	4
escharnir
escharnir	1
eschiver
eschiver	1
escondire
escondire	2
escouter
escouter	2
escrire
escrire	3
escroler
escroller	1
escrïer
escrier	2
escuser1
escuser	1
esforcier
esforcier	1
esforcier1
esforcier	1
esgarder
esgarder	14
eslancier
eslancier	1
eslire
eslire	3
eslëecier
esleechier	1
esleecier	3
esmerveillier
esmervellier	1
esmovoir
esmovoir	1
espandre
espandre	1
espirer2
espirer	1
esploitier
esploiter	1
esploitier	1
esposer2
esposer	1
esprover
esprover	1
espöenter
espoenter	1
essaucier
essaucier	2
essever1
essiver	1
establir
establir	2
esteindre
esteindre	1
estendre
estendre	1
ester
ester	10
estorer
estorer	1
estre1
estre	68
ester	3
estreindre
estreindre	1
esveillier
esveillier	2
faire
faire	34
feire	58
fere	174
ferre	1
falir
faillir	3
ferir
ferir	7
fermer
fermer	1
finer
finir	1
flamber
flamber	1
florir
florir	1
fondre
fondre	2
fremir
fremir	2
froissier
froischier	1
fuir
foïr	5
föir
foïr	1
gaitier
guetier	2
garantir
garantir	1
garder
garder	24
garir
garir	1
guerir	1
gemir
gemir	4
gerir
guerir	5
glorefiier
gloirefier	1
governer
governer	6
graciier
gracier	2
grever
grever	2
guerroiier2
guerroier	1
gäaignier1
gaaignier	1
gaagnier	1
hanter
hanter	1
herbergier
herbergier	2
huchier1
hucier	1
hurter
hurter	1
issir
issir	15
jesir
gesir	8
jeter
gieter	2
geter	3
jugier
juchier	1
jurer
jurer	3
jëuner
geuner	1
jeuner	1
laborer
laborer	1
laidengier
laidengier	3
ledengier	2
lesdengier	1
laissier
lessier	11
lapider
lapider	1
laver
laver	4
lever
lever	5
liier1
liier	1
liier3
liier	2
lire1
lire	6
livrer
livrer	1
löer1
loer	6
maintenir
meintenir	4
maladir
maladir	1
mander
mander	1
mangier
mengier	29
mengiers	2
manoir1
manoir	3
mendiier
mendiier	1
mener
mener	28
mescroire
mescroire	2
meslor
meller	1
metre2
metre	33
mettre	2
monter
monter	1
morir
morir	13
mostrer
mostrer	4
movoir
movoir	14
mouvoir	2
muire1
muire	4
müer
muer	1
naistre
nestre	4
nomer
nomer	3
noncier1
noncier	2
norrir
norrir	1
nuire
nuire	3
oblïer
obeïr	1
ocire
ocirre	26
ocire	1
oier
oïr	15
oindre
oindre	1
onorer
honorer	2
ordener
ordener	3
orer2
orer	3
orner
orner	1
oster2
oster	9
otroiier
otroier	2
ovrer
ovrer	3
ovrir
ovrir	3
paiier
paier	1
parconter
parconter	1
pardire
pardire	1
parfaire
parfaire	2
parfere	3
parler
parler	56
﻿parler	1
Parler	1
parmanoir
parmanoir	2
partir
partir	8
parvenir
parvenir	6
parçonier
parçonier	1
pendre
pendre	2
pener
pener	2
penser
penser	2
perdre
perdre	2
perir
perir	2
perseverer
perseverer	2
peschier2
peschier	4
plaindre
pleindre	1
plaire
pleire	2
plere	3
plaisir
plesir	1
ploiier
ploier	1
plongier
plongier	1
plorer
plorer	23
porpenser
porpenser	4
porter
porter	17
prendre
prendre	26
priier
proier	15
priier	2
prinseignier
presignier	1
profeter
profiter	1
prover
prover	4
prëechier
preechier	11
preeschier	4
preecier	1
prëer
preer	1
puisier1
puisier	1
purgier
purgier	1
pöoir
pooir	4
querre
qerre	9
querre	7
rachater
rachater	1
radoucir
radoucir	2
raiembre
reembre	1
raler
raler	3
ramener
ramener	1
rapaiier
rapaier	1
raporter
raporter	1
ravaler
ravaler	1
raviser
raviver	1
ravoir2
ravoir	2
ravoier	1
recevoir
recevoir	3
reçoivre	19
recomencier
recomencier	1
reconoistre
reconoistre	1
reconter
raconter	24
reconter	2
redoter1
redouter	1
refroidier
refroidier	2
refuser
refuser	1
regarder
regarder	5
regenerer
regenerer	1
rejehir
regehir	1
rejehir	2
relever
relever	1
rementevoir
ramentoivre	1
removoir
removoir	6
remüer
remuer	1
rendre
rendre	19
renoncier
renoncier	1
repairier
repairier	3
reperier	4
repeirier	3
reparer
reperrier	1
repondre
repondre	1
reposer
reposer	2
reprendre1
reprendre	3
requerre
reqerre	4
requerre	1
rescorre
rescorre	2
resplendir
resplendir	1
respondre1
respondre	5
restreindre
restreindre	1
resusciter
resusciter	4
retenir
retenir	12
retorner
retorner	3
retraire
retraire	3
retreire	4
retrere	1
retrover
retrover	1
revenir
revenir	7
reverdir
raverdir	1
rover
rover	1
räemplir
raemplir	1
röoignier
roegnier	1
saisir
sesir	1
salüer
saluer	1
saner
saner	1
sauver
sauver	2
savoir
savoir	37
Savoir	1
secorre1
secorre	3
socorre	3
semondre
semondre	1
sermoner
sermoner	2
servir
servir	14
sivre
sivir	1
sivre	3
sofire
soffire	3
souffire	1
sofrir
sosfrir	9
soffrir	7
soler1
soslever	1
sorire
sorrire	3
soronder
seuronder	1
sospirer
sospirer	1
souspirer	2
sostenir
sostenir	1
sovenir
sovenir	2
sëoir
seoir	5
taire
tere	2
teire	2
taire	2
taster
taster	1
tempester
tempester	1
temprer
tempre	1
tencier
tencier	1
tenchier	1
tenir1
tenir	15
tenter
tempter	2
tolir
tolir	7
tondre1
tondre	1
torbler
troubler	1
tormenter
tormenter	4
torner
torner	5
traire
treire	3
trere	3
traitier
traitier	1
travaillier
traveillier	4
trenchier1
trenchier	5
trespasser
trespasser	13
trestorner
trestorner	2
trover
trover	17
tüer
tuer	1
user
user	1
valoir
valoir	1
veillier2
veillier	1
vendre
vendre	1
vengier
vengier	1
venir
venir	57
vestir
vestir	4
visiter
visiter	15
vivre1
vivre	15
voler
voleter	1
voloir
voloirs	1
voloir	2
vëoir
veoir	50
öir
oïr	33
Participes présents
acorre
acorant	1

afüir
afuiant	1

anonciier
anonçanz	1

aparoir
aparanz	1

aporter
aportant	1

apovrir
apovreant	1

ardre
ardant	3
ardanz	10

benëir
beneïssant	4

bondir
boidissant	1

chanter
chantant	4

conter
contant	2

corir
courant	1

croire
creanz	1

crïer2
criant	2

demener
demenant	1

descendre
descendant	1

dire
disant	3

doloir
dolant	1
dolanz	1

dormir
dormant	1

enseignier
enseignant	1

entendre
entendans	1

errer2
errant	3

esbanoiier
esbanoiant	1

eslëecier
esleeçanz	1

ester
estant	4

estoper
estopanz	1

estre1
estant	3

faire
faisant	2
fesant	2

flairier2
flairanz	1

fuir
fuiant	1

graciier
graciant	2

jesir
gisant	2
gissant	1

jöir
joïssanz	1
joianz	1

löer1
loant	5

mescroire
mescreanz	1

müir2
muiant	2

nagier
nagant	1

parler
parlant	1

peser
pesanz	1

plaire
plesanz	2

plorer
plorant	30

porter
portant	1
portanz	1

prëechier
preeschant	1
preechant	2
preecant	1

püir
puans	1

querre
querant	4
qerant	3

repentir
repentanz	1

resplendir
resplendissant	2
resplendissanz	2

sanglenter
sanglante	1

semer1
semant	1

serrer
serrant	1

sëoir
seant	4

süer
suant	1

taire
teisanz	1

trebuchier
trebuchant	2

trembler1
tramblant	2

uller1
uslanz	1

vivre1
vivanz	1
vivant	5

vëoir
voiant	1

öir
oiant	3


